ProjectCode,ProjectName,ReportMonth,State,Agency,OriginalCost,RevisedCost,Expenditure,Physical Progress,CostOverrunProbability,TimeOverrunProbability,CostWarning,TimeWarning,IndicatorScore,OverallRiskScore,RiskLevel,AlertType,RecommendedAction
618024,Up-gradation to two lane with paved shoulder configuration of NH-354 Section Arifkes- Ferozepur-Muktsar-Malaut from Km 201.500 to Km 212.500 & Km 229.690 to Km 269.960 and strengthening of existing pavement from Km 212.500 to Km 229.690 excluding Km 218.500 to 223.690 of NH-354 on EPC Mode in the State of Punjab. Job No. NH-354-PB-2020-21-532,2026-05,Punjab,MoRTH,263.19,263.19,0.0,83.0,0.011813821,0.62144566,False,True,33.5,42.73143615722656,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618927,"4L of Moradabad-Thakurdwara-Kashipur Section from Km. 0.000 to Km. 38.77 of NH-734 Pkg-II",2026-04,Uttar Pradesh,National Highways Authority of India [NHAI],2006.82,1890.05,878.74,47.51,0.16665852,0.49845034,False,True,64.69671366718693,42.717988190214754,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618304,"Widening/Improvement to 2 Lane with earthen shoulder of Jessami to Laynen bridge Nagaland border section of NH-29 of Imphal -Ukhrul - Jessami Economic Corridor from km 0.000 to km 11.009 in the State of Manipur on EPC mode under Bharatmala Pariyojana, under NHO-NE Package-7",2026-05,Manipur,NHIDCL,164.89,164.89,125.76,23.56,0.25301924,0.5957165,True,True,36.3986548608163,42.69936503210096,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618439,"Construction of Balance Work of 4-Laning of the Section from Jorhat to Jhanji of NH- 37 Old from Km 453000 to Km 463000 10.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-I Road Works",2026-05,Assam,NHIDCL,478.3,478.3,0.0,96.79,0.09136934,0.61430746,False,True,26.604999999999997,42.676186248779295,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618383,Widening and up-gradation to 2-lane with paved shoulder configuration and geometric improvements from km 339.00 to km 380.00 Siaha on Aizawl-Tuipang section under JICA ODA Loan assistance Phase-I Package-8,2026-05,Mizoram,NHIDCL,637.06,637.06,101.89,99.82,0.27304807,0.3055951,True,True,44.17333333333333,42.665081573486326,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618687,Outer Ring Road of Jabalpur Town from Barela to Manegaon Pkg-1,2026-04,Madhya Pradesh,National Highways Authority of India [NHAI],652.33,651.88,468.6,88.0,0.18191753,0.65891206,False,True,41.333333333333336,42.64671249389649,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618799,Belakeri Port to Kumta - Sirsi road from km 0.00 - km 4.265 of Belekeri Port Road Link Rd. and km 4.965 - km 60.00 of SH-69,2026-05,Karnataka,National Highways Authority of India [NHAI],456.79,456.79,459.3,94.06,0.060895562,0.50015247,False,True,27.97,42.63730297851563,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618182,Widening to Two lane with paved shoulders from 106/830 to 158/496 of Yellareddy- Rudrur Section of NH-765D in the state of Telangana on EPC mode under NHO under Annual plan 2022-23,2026-05,Telangana,MoRTH,499.88,499.88,187.35,64.11,0.48338515,0.31839603,True,True,38.766917808219176,42.62944501986569,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618459,Delhi-Vadodara Greenfield Alignment NH-148N Pkg-26 Ch.696890 to Ch.726390,2026-04,Gujarat,National Highways Authority of India [NHAI],1555.2,1556.4,1084.2,77.2,0.1518928,0.739855,False,True,48.53333333333333,42.59990432739258,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618419,"Construction of 2-Lane with paved shoulders of Shillong Western Bypass starting from NH-06 near Ladumsaw existing Km 60.900 of old NH40 to NH106 old NH 44E Package-III, from km 24700 to km 38256 under SARDP-NE PHASE A in the state of Meghalaya on EPC Mode Greenfield alignment",2026-05,Meghalaya,NHIDCL,562.48,562.48,92.14,51.47,0.6499843,0.07261276,True,False,40.84034246575342,42.55656284447239,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618457,"Delhi-Vadodara Greenfield Alignment NH-148N Pkg-10 Ch. 292.950 to Ch. 319.400[End of Interchange on NH-166 near village Mui to Hardeoganj village near Indergarh]",2026-04,Rajasthan,National Highways Authority of India [NHAI],1272.97,1265.16,1091.66,95.25,0.16944787,0.6371884,False,True,36.5,42.53888854980469,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618104,Widening to two lane with paved shoulders from Km 0/000 to Km 79/300 of Kalwakurthy - Kollapur section of NH-167K in the state of Telangana under annual plan 2021-22 on EPC mode under NHO.,2026-05,Telangana,MoRTH,886.69,886.69,584.84,86.74,0.7175982,0.08590938,True,False,31.630000000000003,42.50985034179688,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618098,"Upgradation of exhisting 2 lane flexible pavement to 2 lane paved shoulders rigid pavement from design chainage Km 66.00 to Design Km 82.440 Start of Kolhapur Municipal corporation near Phulewadi to kale, design length 16.440 Km section on Talere Gaganbawada-Kolhapur road NH 166G in the state of Maharashtra on EPC mode",2026-05,Maharashtra,MoRTH,167.97,167.97,0.0,93.75,0.004070105,0.65239954,False,True,28.125,42.47010040283203,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618906,"4L of Amritsar-Ghoman - Tanda - Una Section from Km 8.270 to Km 54.000 of NH-503A Package-I",2026-04,Punjab,National Highways Authority of India [NHAI],857.91,1443.47,517.34,67.1,0.17992803,0.48192453,False,True,55.26666666666667,42.443289794921874,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
619222,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",2026-04,Tamil Nadu,National Highways Authority of India [NHAI],467.99,699.68,450.86,97.92,0.07971915,0.7322457,False,True,34.72,42.42066174316406,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
617965,Kopargaon to Savali Vihir section,2026-05,Maharashtra,MoRTH,195.38,195.38,0.0,80.0,0.0076402463,0.6466018,False,True,35.0,42.40522003173828,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618810,"4L of existing Beas  Baba Bakala - Dera Baba Nanak Section from start of BatalaBypass  till intersection with Ajnala Gurdaspur Highway NH 354 near Dera BabaNanak  from Km. 31.300 to Km. 69.100  with Additional batala Bypass Pkg-II",2026-04,Punjab,National Highways Authority of India [NHAI],1003.38,993.6,590.84,78.99,0.26598957,0.49158323,True,True,47.34,42.40279214477539,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
619094,"Thorapalli - Agraharam - Jittandahalli Section from km 23.350 to km 60.100 [Hosur toDhamrapuri Pkg-2]",2026-04,Tamil Nadu,National Highways Authority of India [NHAI],1243.57,1272.11,623.59,82.56,0.1305492,0.5728002,False,True,44.96,42.40001348876953,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618711,"6L with access control provision Saharanpur bypass to Ganeshpur section from 13.89Km to 41.820 Km of Delhi- Dehradun Economic Corridor package-2",2026-04,"Multi-States (UttarPradesh,Uttarakhand)",National Highways Authority of India [NHAI],796.65,560.03,499.88,99.29,0.07106391,0.7740399,False,True,33.806666666666665,42.390164276123045,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
619213,"6L of Hatibena - Badakumari Section from Km 146.50 to km 179.00 of NH-130-CDPackage  OD-2",2026-04,Odisha,National Highways Authority of India [NHAI],791.17,1070.63,727.37,99.95,0.08504864,0.69939864,False,True,33.36666666666667,42.31499755859375,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618768,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],1309.08,1309.08,30.46,0.64,0.65390044,0.0606503,True,False,4.160732496338214,42.263659129821825,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618942,Balance work of 2L PS from Km 30.800 to Km 70.800 and 2L with Rigid Carriageway from Km 70.800 to km 84.120 of Khanapur- KA/GOA Border section of NH-4A,2026-05,"Multi-States (Goa,Karnataka)",National Highways Authority of India [NHAI],226.76,149.44,110.23,82.45,0.5415217,0.43635482,True,True,33.775,42.24558273315429,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618794,Amritsarairport Junction - Ramdas from km. 100.835 to km. 139.813 Pkg - IV,2026-04,Punjab,National Highways Authority of India [NHAI],524.88,416.58,387.07,96.0,0.12880786,0.5059373,False,True,36.0,42.242296600341795,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
619155,"Upgradation and 4L of Haridwar Bypass from Km 0.000 Km 188.100 of NH-58 to Km.15.100 Km 5.100 of NH 74 PKg-1",2026-04,Uttarakhand,National Highways Authority of India [NHAI],1602.89,1423.89,588.94,76.74,0.19036418,0.6061611,False,True,48.84,42.23541619873047,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618824,"Development to 4-laning of the de-scoped stretches from Km 115.342 to Km 191.700 of NH-34 in Nadia District 3.962 & Murshidabad District 5.538 pertaining to Krishnagar to Berhampore section of NH-34 New NH-12 , in the state of West Bengal under NHO.",2026-05,West Bengal,National Highways Authority of India [NHAI],201.1,197.74,56.99,52.6,0.46111888,0.17699829,True,False,48.7,42.17506378173828,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618782,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,2026-04,Uttar Pradesh,National Highways Authority of India [NHAI],1394.14,1394.14,561.53,58.86,0.15721516,0.5396863,False,True,60.76,42.14894644165039,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618481,4L Bangalore-Chennai Expressway from Km. 230.000 to Km. 261.705 of Kanchepuram to Sriperumbudur Section Phase-III/Package-IV,2026-05,Tamil Nadu,National Highways Authority of India [NHAI],3605.73,3605.73,918.09,88.14,0.7298538,0.034344926,True,False,30.93,42.14635882568359,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618193,Widening of Existing Road to Two Lane with Paved Shoulder Configuration from Km 0.00 to 26.000 & Km 45.200 To 59.622 Of NH 365BB in the State of Andhra Pradesh Under Annual Plan 2023-24 through EPC Mode,2026-05,Andhra Pradesh,MoRTH,368.63,368.63,37.59,22.55,0.59290665,0.22753541,True,False,32.37922738108936,42.13670359568879,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618254,Construction of Paderu bypass Km 0000 to Km 13000 of 2- lane with paved shoulder on NH-516E,2026-05,Andhra Pradesh,MoRTH,244.43,244.43,15.38,13.0,0.7157018,0.09884311,True,False,31.468539050034774,42.10337564510287,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618771,6L of Varadharajula to Kumarajapet from km 0.000 to km 43.800 of NH-716B Pkg-I,2026-04,"Multi-States(Andhra Pradesh,Tamil Nadu)",National Highways Authority of India [NHAI],1924.75,1887.38,947.66,99.19,0.102275394,0.57519203,False,True,33.873333333333335,42.102247863769534,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618213,Rehabilitation and Upgradation of road Rishikesh Dharasu Old NH-94 with 2-lane with paved shoulder from km 76.000 to km 110.000 Design Chainage from km 74.733 to km 107.347 32.614 km including construction of Kamand re-alignment from existing Chainage Km 105.200 to Km 108.600 design chainage Km 103.436 to Km 105.949 - total length 2513 mtrs and land slide treatment work between design chainage Km 73.800 to Km 74.00 200m on EPC mode under improvement to NH connectivity to Chardham in,2026-05,Uttarakhand,MoRTH,273.76,273.76,0.0,96.46,0.011238746,0.6437929,False,True,51.77,42.10049145507813,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618518,Davanagere - Haveri of NH-48 Old NH-4 from km. 260.00 to km. 338.923,2026-04,Karnataka,National Highways Authority of India [NHAI],1454.67,1805.84,690.56,98.87,0.071987785,0.52559286,False,True,67.42,42.09651860046387,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618197,"Widening to 2 lane with Paved Shoulders of Medak - Siddipet section from Km 0/0 tokm 69/978 of NH-765DG in the State of Telangana under Annual plan 2021-22 onEPC mode",2026-04,Telangana,MoRTH,882.18,882.18,347.73,74.06,0.2099508,0.45290953,True,True,50.626666666666665,42.091879028320314,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618055,Construction of Pratapgarh Bypass Extension connecting NH-31 to NH-330 on EPC mode in the State of Uttar Pradesh.,2026-05,Uttar Pradesh,MoRTH,225.17,225.17,0.0,73.0,0.012343649,0.54601204,False,True,38.5,42.01931610107422,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618820,"Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole  Paradip Section ofNH-53 Old NH  5A from Km.39.000 to Km.60.00 Package-3",2026-04,Odisha,National Highways Authority of India [NHAI],861.84,938.55,383.65,91.0,0.07904886,0.5640087,False,True,39.333333333333336,42.00841369628906,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
706866,Sawaimadhopur Bye Pass Line Project,2026-04,Rajasthan,North Western Railway [NWR],304.0,304.0,83.03,72.0,0.38896224,0.28498387,True,False,52.0,41.985016632080075,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
618617,"6L Amritsar-Bathinda Greenfield section from village Tiba on NE-5A to Jn. with MogaJalandhar road NH-703 near Dharamkot from km 0.000 to km 39.000 of NH-754APkg-1",2026-04,Punjab,National Highways Authority of India [NHAI],1229.38,1549.32,772.73,70.28,0.19879857,0.5238296,False,True,53.14666666666667,41.94692599487305,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618741,4L  Greenfield Alignment from Kalyanapur to Tal Dashraha of NH-119D Pkg-III,2026-04,Bihar,NHAI,1857.58,1969.3,416.74,32.17,0.1904606,0.38038903,False,True,54.63892110563821,41.94678802546487,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
618720,6L Access Controlled Greenfield Highway from Audireddipalle Ch. 160000 to Mallapalle Ch. 176000Package-07,2026-05,Andhra Pradesh,National Highways Authority of India [NHAI],987.1,848.06,319.74,67.98,0.22739816,0.48035443,True,True,54.68000000000001,41.92998919677734,MEDIUM,COST_AND_TIME,"Immediate multidisciplinary review recommended. Investigate expenditure trajectory, schedule slippage and milestone recovery actions."
618929,4L of Moradabad western side spur connecting NH-734 & NH-24 from Km. 0.000 to Km. 33.200 Pkg-I,2026-05,Uttar Pradesh,National Highways Authority of India [NHAI],1841.92,1843.54,996.0,79.96,0.6340271,0.086800195,True,False,35.02,41.915635803222656,MEDIUM,COST_RISK,"Review expenditure growth, revised cost trajectory and financial controls."
619114,Indore - Harda Pkg-II [Raghavgarh to Nanasa from km. 29.30 to km. 92.30],2026-04,Madhya Pradesh,National Highways Authority of India [NHAI],1081.51,1146.63,356.17,40.25,0.12306021,0.6402194,False,True,59.95958446345668,41.89853972029975,MEDIUM,TIME_RISK,"Review milestone progress, schedule slippage and recovery plan."
