ProjectCode,ReportMonth,ProjectName,OriginalCost,RevisedCost,Expenditure,CurrentExpenditureRatio,RobustCurrentExpenditurePct,Physical Progress,CurrentScheduleDelayDays,CurrentScheduleStatus,Prev_Expenditure,Prev_OriginalCost,Prev_RevisedCost,Prev_ExpenditureRatio,Prev_PhysicalProgress,Prev_ProgressRemaining,ProgressVelocity,ProjectAgeDays,ElapsedDays,PlannedDurationDays,RemainingPlannedDays,ScheduleElapsedRatio,ProgressScheduleGap,Prev_RobustExpenditurePct,ExpenditureChange,CostGrowth,ScheduleDelayChangeDays,HasPreviousRevisedCost,HasPreviousRevisedDoc,HasPreviousTargetDoc,InvalidPlannedDuration,DateInconsistencyFlag,State,Agency,FutureTimeOverrun
619224,2026-05,Augmentation of DUPL-DPPL Pipeline,844.0,844.0,0.61,0.07227488151658767,0.07227488151658767,6.7,-1694.0,WithinPlan,0.61,844.0,844.0,0.07227488151658767,6.1,93.9,0.6000000000000005,334.0,334.0,2028.0,1694.0,0.16469428007889547,-9.769428007889548,0.07227488151658767,0.0,0.0,30.0,1,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619225,2026-04,Installation of Compression facility at GAIL Usar,260.2,260.2,0.0,0.0,0.0,0.0,-1662.0,WithinPlan,,,,,,,,365.0,365.0,2027.0,1662.0,0.18006906758756783,-18.006906758756784,,,,,0,0,0,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619225,2026-05,Installation of Compression facility at GAIL Usar,260.2,260.2,0.0,0.0,0.0,0.0,-1632.0,WithinPlan,0.0,260.2,260.2,0.0,0.0,100.0,0.0,395.0,395.0,2027.0,1632.0,0.19486926492353232,-19.48692649235323,0.0,0.0,0.0,30.0,1,1,1,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619226,2026-04,Provision of four bitumen tanks with capacity of 5 TMT each at Visakh Refinery,258.34,258.34,1.65,0.6386931950143222,0.6386931950143222,10.5,-1816.0,WithinPlan,,,,,,,,212.0,212.0,2028.0,1816.0,0.10453648915187377,0.04635108481262229,,,,,0,0,0,0,0,Andhra Pradesh,Ministry of Petroleum and Natural Gas,0
619226,2026-05,Provision of four bitumen tanks with capacity of 5 TMT each at Visakh Refinery,258.34,258.34,4.65,1.7999535495858174,1.7999535495858174,14.2,-1786.0,WithinPlan,1.65,258.34,258.34,0.6386931950143222,10.5,89.5,3.6999999999999993,242.0,242.0,2028.0,1786.0,0.11932938856015779,2.26706114398422,0.6386931950143222,3.0000000000000004,0.0,30.0,1,1,1,0,0,Andhra Pradesh,Ministry of Petroleum and Natural Gas,0
619227,2026-04,"Network Expansion Scheme in Maharashtra for removal of Transmission constraints inPune Region-I [765/400kV AIS Pune East]",1420.0,1420.0,2.84,0.2,0.2,0.5,-1997.0,WithinPlan,,,,,,,,31.0,31.0,2028.0,1997.0,0.015285996055226824,-1.0285996055226825,,,,,0,0,0,0,0,Maharashtra,Power Grid Corporation of India Limited [POWERGRID],0
619227,2026-05,Network Expansion Scheme in Maharashtra for removal of Transmission constraints in Pune Region-I [765/400kV AIS Pune East],1420.0,1420.0,2.84,0.2,0.2,0.5,-1967.0,WithinPlan,2.84,1420.0,1420.0,0.2,0.5,99.5,0.0,61.0,61.0,2028.0,1967.0,0.03007889546351085,-2.507889546351085,0.2,0.0,0.0,30.0,1,0,1,0,0,Maharashtra,Power Grid Corporation of India Limited [POWERGRID],0
619228,2026-05,Transmission System Strengthening for integration of additional RE Potential at Davanagere [0.25 GW] and Bellary [2.75 GW],1111.0,1111.0,5.5,0.49504950495049505,0.49504950495049505,1.0,-1939.0,WithinPlan,,,,,,,,89.0,89.0,2028.0,1939.0,0.04388560157790927,-3.388560157790927,,,,,0,0,0,0,0,Karnataka,Power Grid Corporation of India Limited [POWERGRID],0
619251,2026-05,Construction of two lane with paved shoulder of Ghatol Bypass from km 133.250 to km 140.950 of NH-56 old NH No. 113 on EPC mode in the State of Rajasthan.,170.49,170.49,0.0,0.0,0.0,0.0,-1966.0,WithinPlan,,,,,,,,426.0,61.0,2027.0,1966.0,0.030093734583127776,-3.0093734583127776,,,,,0,0,0,0,0,Rajasthan,MoRTH,0
619253,2026-04,"Construction of 4 lane Bypass to Nalgonda Town lrorn Km 000 Existing Ch. 181590 toKm 14.00 Existing Ch. 28/685 ol Nakrekal to Nagarjunsagar Section of NH -565 in theState of Telangara on EPC under Annual Plan 2024 -25",516.17,516.17,0.0,0.0,0.0,43.13,-1845.0,WithinPlan,,,,,,,,547.0,182.0,2027.0,1845.0,0.0897878638381845,34.15121361618155,,,,,0,0,0,0,0,Telangana,MoRTH,0
619253,2026-05,Construction of 4 lane Bypass to Nalgonda Town lrorn Km 000 Existing Ch. 181590 to Km 14.00 Existing Ch. 28/685 ol Nakrekal to Nagarjunsagar Section of NH -565 in the State of Telangara on EPC under Annual Plan 2024 -25,516.17,516.17,0.0,0.0,0.0,47.2,-1815.0,WithinPlan,0.0,516.17,516.17,0.0,43.13,56.87,4.07,577.0,212.0,2027.0,1815.0,0.10458806117414898,36.74119388258511,0.0,0.0,0.0,30.0,1,0,1,0,0,Telangana,MoRTH,0
619289,2026-04,"4L of Munger  Mirzachauki section from Munger to Kharia village junction from Km69520 to Km 95580 Pkg-1",1659.81,1696.66,506.33,30.505298799260157,29.842749873280443,78.09,-532.0,WithinPlan,,,,,,,,1916.0,1492.0,2024.0,532.0,0.7371541501976284,4.3745849802371595,,,,,0,0,0,0,0,Bihar,NHAI,1
619289,2026-05,4L of Munger Mirzachauki section from Munger to Kharia village junction from Km 69520 to Km 95580 Pkg-1,1659.81,1696.66,547.01,32.95618173164399,32.240401730458665,78.09,-502.0,WithinPlan,506.33,1659.81,1696.66,30.505298799260157,78.09,21.909999999999997,0.0,1946.0,1522.0,2024.0,502.0,0.7519762845849802,2.892371541501987,29.842749873280443,40.68000000000001,0.0,30.0,1,1,1,0,0,Bihar,NHAI,0
619291,2026-04,4L Poanta SahebMednipur from Km. 435.65 to km. 458.65 of NH-07Pkg-1,524.54,657.32,253.88,48.40050329812789,38.62350149090245,94.25,-959.0,WithinPlan,,,,,,,,1492.0,1066.0,2025.0,959.0,0.5264197530864198,41.608024691358025,,,,,0,0,0,0,0,"Multi-States(HimachalPradesh,Uttarakhand)",NHAI,0
619291,2026-05,4L Poanta SahebMednipur from Km. 435.65 to km. 458.65 of NH-07Pkg-1,524.54,657.32,254.27,48.47485415792886,38.68283332319114,94.25,-929.0,WithinPlan,253.88,524.54,657.32,48.40050329812789,94.25,5.75,0.0,1522.0,1096.0,2025.0,929.0,0.5412345679012346,40.126543209876544,38.62350149090245,0.3900000000000148,0.0,30.0,1,1,1,0,0,"Multi-States(HimachalPradesh,Uttarakhand)",NHAI,0
619292,2026-04,4L Medinipur to Ballupur from Km. 458.65 to Km. 487.65 of NH-07Pkg-2,1092.9,1072.5,715.36,65.45521090676182,66.70023310023309,93.9,-870.0,WithinPlan,,,,,,,,1492.0,1155.0,2025.0,870.0,0.5703703703703704,36.86296296296297,,,,,0,0,0,0,0,Uttarakhand,NHAI,0
619292,2026-05,4L Medinipur to Ballupur from Km. 458.65 to Km. 487.65 of NH-07Pkg-2,1092.9,1072.5,736.07,67.35016927440753,68.63123543123544,93.9,-840.0,WithinPlan,715.36,1092.9,1072.5,65.45521090676182,93.9,6.099999999999994,0.0,1522.0,1185.0,2025.0,840.0,0.5851851851851851,35.381481481481494,66.70023310023309,20.710000000000036,0.0,30.0,1,1,1,0,0,Uttarakhand,NHAI,0
619293,2026-04,"Construction of 4 Lane Access Controlled Bypass for Dehradun on NH307 fromDesign Chainage km 0050 Jhajra on NH-07 to Design Chainage km 12220 Asharorion EPC Mode in the State of Uttarakhand under NHO",715.97,337.11,140.53,19.62791737083956,41.68668980451485,47.84,-1662.0,WithinPlan,,,,,,,,852.0,365.0,2027.0,1662.0,0.18006906758756783,29.83309324124322,,,,,0,0,0,0,0,Uttarakhand,NHAI,0
619293,2026-05,Construction of 4 Lane Access Controlled Bypass for Dehradun on NH307 from Design Chainage km 0050 Jhajra on NH-07 to Design Chainage km 12220 Asharori on EPC Mode in the State of Uttarakhand under NHO,715.97,337.11,159.18,22.23277511627582,47.21900863219721,54.86,-1632.0,WithinPlan,140.53,715.97,337.11,19.62791737083956,47.84,52.16,7.019999999999996,882.0,395.0,2027.0,1632.0,0.19486926492353232,35.373073507646765,41.68668980451485,18.650000000000006,0.0,30.0,1,1,1,0,0,Uttarakhand,NHAI,0
619294,2026-04,"Road Safety Improvement of existing four lane section of Dehradun-Lal Tappar-NepaliFarm Section of NH-7 and Nepali Farm-Motichur NH-34 on EPC Mode in Uttarakhandunder NHO.",720.67,388.19,1.6,0.22201562434956365,0.41216929853937506,1.0,-1969.0,WithinPlan,,,,,,,,335.0,59.0,2028.0,1969.0,0.029092702169625246,-1.9092702169625246,,,,,0,0,0,0,0,Uttarakhand,NHAI,0
619294,2026-05,Road Safety Improvement of existing four lane section of Dehradun-Lal Tappar-Nepali Farm Section of NH-7 and Nepali Farm-Motichur NH-34 on EPC Mode in Uttarakhand under NHO.,720.67,388.19,2.6,0.3607753895680409,0.6697751101264845,1.0,-1939.0,WithinPlan,1.6,720.67,388.19,0.22201562434956365,1.0,99.0,0.0,365.0,89.0,2028.0,1939.0,0.04388560157790927,-3.388560157790927,0.41216929853937506,1.0,0.0,30.0,1,1,1,0,0,Uttarakhand,NHAI,0
619295,2026-04,"Four/Six laning of Bhaniyawala-Jollygrant-Rishikesh spur section of NH-07 from Km.0.000 to Km 19.780",742.43,664.92,0.45,0.060611774847460366,0.0676773145641581,0.0,-1906.0,WithinPlan,,,,,,,,1155.0,121.0,2027.0,1906.0,0.05969412925505673,-5.969412925505673,,,,,0,0,0,0,0,Uttarakhand,NHAI,0
619295,2026-05,Four/Six laning of Bhaniyawala-Jollygrant-Rishikesh spur section of NH-07 from Km. 0.000 to Km 19.780,742.43,664.92,0.52,0.07004027315706532,0.07820489682969381,0.0,-1876.0,WithinPlan,0.45,742.43,664.92,0.060611774847460366,0.0,100.0,0.0,1185.0,151.0,2027.0,1876.0,0.07449432659102122,-7.449432659102122,0.0676773145641581,0.07,0.0,30.0,1,1,1,0,0,Uttarakhand,NHAI,0
619301,2026-04,"Construction of Approach Road to Rail-cum- Road Bridge across river Ganga atMunger Ghat  NH-333 B",537.88,633.91,200.58,37.29084554175653,31.641715700967016,99.99,657.0,SeverelyOverdue,,,,,,,,4657.0,2678.0,2021.0,-657.0,1.3250865907966354,-32.51865907966355,,,,,0,0,0,0,0,Bihar,NHAI,0
619301,2026-05,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat NH-333 B,537.88,633.91,200.58,37.29084554175653,31.641715700967016,99.99,687.0,SeverelyOverdue,200.58,537.88,633.91,37.29084554175653,99.99,0.010000000000005116,0.0,4687.0,2708.0,2021.0,-687.0,1.3399307273626917,-34.003072736269175,31.641715700967016,0.0,0.0,30.0,1,1,1,0,0,Bihar,NHAI,1
619305,2026-04,"4L of Munger  Mirzachauki section from start of existing Bhagalpur bypass to Rasulpurfrom Km 125000 to Km 157350 Pkg-3",1769.5,2024.59,574.08,32.443063012150326,28.355370717034067,75.04,-563.0,WithinPlan,,,,,,,,1916.0,1461.0,2024.0,563.0,0.7218379446640316,2.8562055335968495,,,,,0,0,0,0,0,Bihar,NHAI,1
619305,2026-05,4L of Munger Mirzachauki section from start of existing Bhagalpur bypass to Rasulpur from Km 125000 to Km 157350 Pkg-3,1769.5,2024.59,574.1,32.444193274936424,28.35635857136507,76.01,-533.0,WithinPlan,574.08,1769.5,2024.59,32.443063012150326,75.04,24.959999999999994,0.9699999999999989,1946.0,1491.0,2024.0,533.0,0.7366600790513834,2.3439920948616617,28.355370717034067,0.01999999999998181,0.0,30.0,1,1,1,0,0,Bihar,NHAI,0
619306,2026-04,4L of Munger  Mirzachauki section from Km 95580 to Km 125000 Pkg-2,1020.84,1235.65,478.11,46.8349594451628,38.69299558936592,93.13,-532.0,WithinPlan,,,,,,,,1885.0,1492.0,2024.0,532.0,0.7371541501976284,19.41458498023715,,,,,0,0,0,0,0,Bihar,NHAI,1
619306,2026-05,4L of Munger Mirzachauki section from Km 95580 to Km 125000 Pkg-2,1020.84,1235.65,480.53,47.07201912150777,38.88884392829684,93.13,-502.0,WithinPlan,478.11,1020.84,1235.65,46.8349594451628,93.13,6.8700000000000045,0.0,1915.0,1522.0,2024.0,502.0,0.7519762845849802,17.93237154150198,38.69299558936592,2.419999999999959,0.0,30.0,1,1,1,0,0,Bihar,NHAI,0
619307,2026-04,4L of Munger  Mirzachauki section from Km 157350 to Km 193931 Pkg-4,1376.56,1481.58,493.65,35.86113209740222,33.31915927590815,91.16,-685.0,WithinPlan,,,,,,,,1885.0,1339.0,2024.0,685.0,0.6615612648221344,25.00387351778656,,,,,0,0,0,0,0,"Multi-States(Bihar, Jharkhand)",NHAI,1
619307,2026-05,4L of Munger Mirzachauki section from Km 157350 to Km 193931 Pkg-4,1376.56,1481.58,508.36,36.92973789736735,34.31201825078632,91.84,-655.0,WithinPlan,493.65,1376.56,1481.58,35.86113209740222,91.16,8.840000000000003,0.6800000000000068,1915.0,1369.0,2024.0,655.0,0.6763833992094862,24.20166007905138,33.31915927590815,14.710000000000036,0.0,30.0,1,1,1,0,0,"Multi-States(Bihar, Jharkhand)",NHAI,0
619308,2026-04,"6L access-controlled highway from  Ganeshpur tonear Mohand of GaneshpurDehradun  section  from Km.0 to Km.8.3 of NH-72A  Package-1",836.24,835.74,808.7,96.70668707548073,96.76454399693685,98.92,-380.0,WithinPlan,,,,,,,,1977.0,1643.0,2023.0,380.0,0.8121601581809195,17.703984181908055,,,,,0,0,0,0,0,Uttar Pradesh,NHAI,0
619308,2026-05,6L access-controlled highway from Ganeshpur tonear Mohand of Ganeshpur Dehradun section from Km.0 to Km.8.3 of NH-72A Package-1,836.24,835.74,808.76,96.71386204917248,96.77172326321582,98.92,-350.0,WithinPlan,808.7,836.24,835.74,96.70668707548073,98.92,1.0799999999999983,0.0,2007.0,1673.0,2023.0,350.0,0.8269896193771626,16.22103806228374,96.76454399693685,0.05999999999994543,0.0,30.0,1,1,1,0,0,Uttar Pradesh,NHAI,0
619311,2026-04,Kalai-II Hydro Electric Project [1200 MW],14105.83,14105.8,187.16,1.3268272763814677,1.3268300982574543,0.0,-2032.0,WithinPlan,,,,,,,,0.0,0.0,2032.0,2032.0,0.0,0.0,,,,,0,0,0,0,0,Arunachal Pradesh,THDC India Limited,0
619311,2026-05,Kalai-II Hydro Electric Project [1200 MW],14105.83,14105.8,188.14,1.3337747583800457,1.333777595031831,0.0,-2002.0,WithinPlan,187.16,14105.83,14105.8,1.3268272763814677,0.0,100.0,0.0,30.0,30.0,2032.0,2002.0,0.014763779527559055,-1.4763779527559056,1.3268300982574543,0.9799999999999898,0.0,30.0,1,0,1,0,0,Arunachal Pradesh,THDC India Limited,0
619312,2026-04,Bulk Loading Hub- Kanpur,186.0,186.0,92.47,49.71505376344086,49.71505376344086,54.0,-1815.0,WithinPlan,,,,,,,,212.0,212.0,2027.0,1815.0,0.10458806117414898,43.541193882585105,,,,,0,0,0,0,0,Uttar Pradesh,MinistryofPetroleumNaturalGas,0
619312,2026-05,Bulk Loading Hub- Kanpur,186.0,186.0,95.21,51.18817204301075,51.18817204301075,58.0,-1785.0,WithinPlan,92.47,186.0,186.0,49.71505376344086,54.0,46.0,4.0,242.0,242.0,2027.0,1785.0,0.11938825851011346,46.061174148988655,49.71505376344086,2.739999999999995,0.0,30.0,1,1,1,0,0,Uttar Pradesh,MinistryofPetroleumNaturalGas,0
619313,2026-04,"Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for CaptiveConsumption at MR",483.14,483.14,287.79,59.56658525479158,59.56658525479158,57.9,-961.0,WithinPlan,,,,,,,,1066.0,1066.0,2027.0,961.0,0.5259003453379378,5.309965466206215,,,,,0,0,0,0,0,Maharashtra,MinistryofPetroleumNaturalGas,0
619313,2026-05,Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for Captive Consumption at MR,483.14,483.14,360.19,74.5518897214058,74.5518897214058,61.8,-931.0,WithinPlan,287.79,483.14,483.14,59.56658525479158,57.9,42.1,3.8999999999999986,1096.0,1096.0,2027.0,931.0,0.5407005426739023,7.729945732609764,59.56658525479158,72.39999999999998,0.0,30.0,1,1,1,0,0,Maharashtra,MinistryofPetroleumNaturalGas,0
619314,2026-04,Pipeline Replacement Project- PRP-IX,6175.0,6175.0,520.71,8.432550607287451,8.432550607287451,11.3,-1784.0,WithinPlan,,,,,,,,243.0,243.0,2027.0,1784.0,0.11988159842131228,-0.6881598421312276,,,,,0,0,0,0,0,Offshore,Ministry of Petroleum & Natural Gas,0
619314,2026-05,Pipeline Replacement Project- PRP-IX,6684.0,6175.0,589.63,8.82151406343507,9.548663967611336,14.5,-1754.0,WithinPlan,520.71,6175.0,6175.0,8.432550607287451,11.3,88.7,3.1999999999999993,273.0,273.0,2027.0,1754.0,0.13468179575727676,1.0318204242723237,8.432550607287451,68.91999999999996,0.0,30.0,1,0,1,0,0,Offshore,Ministry of Petroleum & Natural Gas,0
619316,2026-04,"Group Gathering Station, Lakwagaon",495.59,495.59,18.04,3.64010573256119,3.64010573256119,5.7,-1845.0,WithinPlan,,,,,,,,182.0,182.0,2027.0,1845.0,0.0897878638381845,-3.27878638381845,,,,,0,0,0,0,0,Assam,Ministry of Petroleum & Natural Gas,0
619316,2026-05,"Group Gathering Station, Lakwagaon",495.59,495.59,20.04,4.0436651264149805,4.0436651264149805,7.8,-1815.0,WithinPlan,18.04,495.59,495.59,3.64010573256119,5.7,94.3,2.0999999999999996,212.0,212.0,2027.0,1815.0,0.10458806117414898,-2.6588061174148985,3.64010573256119,2.0,0.0,30.0,1,1,1,0,0,Assam,Ministry of Petroleum & Natural Gas,0
619317,2026-04,"4L of Hajipur-Muzaffarpur Section of the existing NH-77  from Km. 0000 RamashishChowk to Km. 46300 and new bypass starting at Km. 46300 and connecting NH-28 ofE-W Corridor at Km. 515045",2723.39,2906.78,26.74,0.9818645144470678,0.9199182600678414,99.45,3709.0,SeverelyOverdue,,,,,,,,,5722.0,2013.0,-3709.0,2.842523596621957,-184.80235966219573,,,,,0,0,0,0,0,Bihar,NHAI,1
619317,2026-05,4L of Hajipur-Muzaffarpur Section of the existing NH-77 from Km. 0000 Ramashish Chowk to Km. 46300 and new bypass starting at Km. 46300 and connecting NH-28 of E-W Corridor at Km. 515045,2723.39,2906.78,929.26,34.12144422943464,31.968707642133214,99.45,3739.0,SeverelyOverdue,26.74,2723.39,2906.78,0.9818645144470678,99.45,0.5499999999999972,0.0,5752.0,5752.0,2013.0,-3739.0,2.8574267262791855,-186.29267262791853,0.9199182600678414,902.52,0.0,30.0,1,1,1,0,0,Bihar,NHAI,1
619318,2026-04,"4/6L Greenfield Ludhiana Rupnagar highway from Jn. with NE-5 village near toManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km. 0.00 toKm. 37.7 including spur to Kharar with Ludhiana bypass of NH-205K Pkg-1",1368.91,1382.48,487.99,35.64807036255122,35.298159828713615,15.31,-807.0,WithinPlan,,,,,,,,1796.0,1217.0,2024.0,807.0,0.6012845849802372,-44.818458498023716,,,,,0,0,0,0,0,Punjab,National Highways Authority of India [NHAI],0
619318,2026-05,4/6L Greenfield Ludhiana Rupnagar highway from Jn. with NE-5 village near to ManewalLudhiana to Jn. with NH-205 near Bheora Village Rupnagar from Km. 0.00 to Km. 37.7 including spur to Kharar with Ludhiana bypass of NH-205K Pkg-1,1368.91,1382.48,488.23,35.66560255970078,35.31551993518894,15.31,-777.0,WithinPlan,487.99,1368.91,1382.48,35.64807036255122,15.31,84.69,0.0,1826.0,1247.0,2024.0,777.0,0.616106719367589,-46.300671936758896,35.298159828713615,0.2400000000000091,0.0,30.0,1,1,1,0,0,Punjab,National Highways Authority of India [NHAI],0
619320,2026-04,Muzaffarpur - Sonbarsa Section of NH-77 from km 2.800 to km 89.000,2290.72,2311.1,468.71,20.461252357337433,20.280818657782007,100.0,3436.0,SeverelyOverdue,,,,,,,,,5449.0,2013.0,-3436.0,2.7069051167411824,-170.69051167411823,,,,,0,0,0,0,0,Bihar,NHAI,0
619321,2026-05,Balance work of widening to two laning/re-alignment and geometric improvement from Km. 11000 to Km. 114618 with rectification of damaged stretches and provision of protection works in vulnerable location of NH-44 in the State of Mizoram.,170.96,170.96,0.0,0.0,0.0,0.0,-2028.0,WithinPlan,,,,,,,,212.0,0.0,2028.0,2028.0,0.0,0.0,,,,,0,0,0,0,0,Mizoram,MoRTH,0
619326,2026-05,Nidadavolu-Duvvada 3rd & 4th Lines,9889.24,9889.24,0.01,0.00010112000517734428,0.00010112000517734428,0.01,-2002.0,WithinPlan,,,,,,,,30.0,30.0,2032.0,2002.0,0.014763779527559055,-1.4663779527559055,,,,,0,0,0,0,0,Andhra Pradesh,South Central Railway [SCR] - II,0
619328,2026-05,ONGC-BP Redevelopment Phase-1 Scheme of Mumbai High Field,3713.4,3908.0,1557.5,41.94269402703721,39.85414534288639,53.2,-1846.0,WithinPlan,,,,,,,,181.0,181.0,2027.0,1846.0,0.0892945239269857,44.27054760730143,,,,,0,0,0,0,0,Maharashtra,Ministry of Petroleum & Natural Gas,0
619341,2026-05,"Telangana Super Thermal Power Project , Stage-II [3 x 800 MW]",29344.85,29344.8,729.63,2.4863988059233564,2.4864030424470434,0.13,-1971.0,WithinPlan,,,,,,,,61.0,61.0,2032.0,1971.0,0.030019685039370077,-2.871968503937008,,,,,0,0,0,0,0,Telangana,National Thermal Power Corporation [NTPC],0
701101,2026-04,"Construction of New Domestic Terminal Building [Phase-I and II] and other alliedstructures at JPNI Airport, Patna",1216.9,1216.9,1200.67,98.66628317856849,98.66628317856849,98.22,713.0,SeverelyOverdue,,,,,,,,2739.0,2739.0,2026.0,-713.0,1.3519249753208291,-36.97249753208291,,,,,0,0,0,0,0,Bihar,Airport Authority of India [AAI],1
701101,2026-05,"Construction of New Domestic Terminal Building [Phase-I and II] and other allied structures at JPNI Airport, Patna",1216.9,1216.9,1201.92,98.76900320486482,98.76900320486482,98.51,743.0,SeverelyOverdue,1200.67,1216.9,1216.9,98.66628317856849,98.22,1.7800000000000011,0.29000000000000625,2769.0,2769.0,2026.0,-743.0,1.3667324777887464,-38.163247778874634,98.66628317856849,1.25,0.0,30.0,1,1,1,0,0,Bihar,Airport Authority of India [AAI],0
701105,2026-04,Goa Airport Terminal Building Extension Project,255.69,255.69,156.7,61.28514998631155,61.28514998631155,100.0,292.0,SeverelyOverdue,,,,,,,,3073.0,2313.0,2021.0,-292.0,1.144482929242949,-14.448292924294904,,,,,0,0,0,0,0,Goa,Airport Authority of India [AAI],0
701107,2026-04,"Construction of New Integrated Terminal Building and associated works includingapron to park 3 code E type of aircraft or 6 code C type of aircraft at VijayawadaAirport.",611.8,611.8,523.14,85.50833605753515,85.50833605753515,87.2,16.0,SlightlyOverdue,,,,,,,,2130.0,2038.0,2022.0,-16.0,1.0079129574678536,-13.591295746785349,,,,,0,0,0,0,0,Andhra Pradesh,Airport Authority of India [AAI],0
701107,2026-05,Construction of New Integrated Terminal Building and associated works including apron to park 3 code E type of aircraft or 6 code C type of aircraft at Vijayawada Airport.,611.8,611.8,523.14,85.50833605753515,85.50833605753515,87.2,46.0,ModeratelyOverdue,523.14,611.8,611.8,85.50833605753515,87.2,12.799999999999997,0.0,2160.0,2068.0,2022.0,-46.0,1.022749752720079,-15.074975272007904,85.50833605753515,0.0,0.0,30.0,1,1,1,0,0,Andhra Pradesh,Airport Authority of India [AAI],0
